"contracted","count_contr","elliptical_rate","origin","len.text"
"isn't",0.0588,0,"twitter",17
"gonna | gonna",0.087,0,"twitter",23
"corona",0.0417,0,"twitter",24
"hasn't",0.0667,0,"twitter",15
"can't",0.0455,0,"twitter",22
"corona…",0.0556,0,"twitter",18
"#Corona",0.05,0,"twitter",20
"aren't|haven't",0.1111,0,"twitter",18
"isn't",0.05,0,"twitter",20
"#Corona",0.05,0,"twitter",20
"Corona",0.0476,0,"twitter",21
"#Corona",0.0625,0,"twitter",16
"hasn't",0.05,0,"twitter",20
"won't",0.0556,0,"twitter",18
"aren't",0.0476,0,"twitter",21
"#Corona",0.0769,0,"twitter",13
"'Corona |#Corona…",0.1667,0,"twitter",12
"gonna",0.0455,0,"twitter",22
"#Corona",0.0588,0,"twitter",17
"haven't",0.0556,0,"twitter",18
"#corona…",0.0455,0,"twitter",22
"isn't",0.0476,0,"twitter",21
"can't",0.04,0,"twitter",25
"#Corona",0.0769,0,"twitter",13
"#Corona",0.0909,0,"twitter",11
"#Corona",0.0833,0,"twitter",12
"#corona",0.0588,0,"twitter",17
"can't",0.05,0,"twitter",20
"won't",0.0476,0,"twitter",21
"gonna",0.0455,0,"twitter",22
"haven't",0.05,0,"twitter",20
"won't",0.0556,0,"twitter",18
"Corona",0.0909,0,"twitter",11
"haven't",0.0714,0,"twitter",14
"shouldn't",0.0556,0,"twitter",18
"aren't",0.0455,0,"twitter",22
"corona",0.0588,0,"twitter",17
"corona",0.0526,0,"twitter",19
"corona",0.05,0,"twitter",20
"corona",0.0556,0,"twitter",18
"corona",0.0526,0,"twitter",19
"Corona",0.0625,0,"twitter",16
"rona",0.0588,0,"twitter",17
"Can't",0.05,0,"twitter",20
"corona",0.1111,0,"twitter",9
"can't",0.0455,0,"twitter",22
"#Corona…",0.0909,0,"twitter",11
"isn't",0.0476,0,"twitter",21
"Corona",0.0625,0,"twitter",16
"won't",0.0588,0,"twitter",17
"haven't",0.0476,0,"twitter",21
"won't",0.0625,0,"twitter",16
"gonna",0.0556,0,"twitter",18
"isn't",0.05,0,"twitter",20
"Corona",0.0714,0,"twitter",14
"Can't",0.0526,0,"twitter",19
"Corona",0.05,0,"twitter",20
"China Virus",0.0833,0,"twitter",12
"can't",0.0455,0,"twitter",22
"corona",0.0769,0,"twitter",13
"Corona",0.0526,0,"twitter",19
"rona",0.0476,0,"twitter",21
"Isn't",0.0667,0,"twitter",15
"corona",0.0667,0,"twitter",15
"Won't|Isn't",0.1176,0,"twitter",17
"corona",0.05,0,"twitter",20
"#corona",0.0667,0,"twitter",15
"corona",0.0625,0,"twitter",16
"won't",0.05,0,"twitter",20
"Corona",0.05,0,"twitter",20
"corona",0.0556,0,"twitter",18
"Corona",0.0556,0,"twitter",18
"Corona",0.0476,0,"twitter",21
"won't",0.0417,0,"twitter",24
"Shouldn't",0.0556,0,"twitter",18
"Can't",0.0476,0,"twitter",21
"haven't",0.0556,0,"twitter",18
"Can't",0.04,0,"twitter",25
"#Corona",0.0833,0,"twitter",12
"Corona.",0.125,0,"twitter",8
"Can't",0.05,0,"twitter",20
"#corona",0.0556,0,"twitter",18
"Corona,",0.0526,0,"twitter",19
"corona",0.0588,0,"twitter",17
"#Corona",0.05,0,"twitter",20
"can't",0.1,0,"twitter",10
"Can't",0.0385,0,"twitter",26
"isn't",0.0769,0,"twitter",13
"can't",0.0435,0,"twitter",23
"gonna",0.0385,0,"twitter",26
"aren't",0.0476,0,"twitter",21
"Corona",0.0556,0,"twitter",18
"won't",0.05,0,"twitter",20
"haven't",0.0476,0,"twitter",21
"Corona!",0.0588,0,"twitter",17
"isn't",0.1111,0,"twitter",9
"Can't",0.0909,0,"twitter",11
"#corona",0.0625,0,"twitter",16
"won't",0.0435,0,"twitter",23
"can't",0.0556,0,"twitter",18
"gonna",0.125,0,"twitter",8
"gonna",0.0667,0,"twitter",15
"won't",0.0714,0,"twitter",14
"Rona!",0.0455,0,"twitter",22
"#Corona",0.125,0,"twitter",8
"isn't",0.0435,0,"twitter",23
"isn't",0.0526,0,"twitter",19
"isn't",0.0435,0,"twitter",23
"isn't",0.125,0,"twitter",8
"#corona",0.0476,0,"twitter",21
"Corona.",0.0588,0,"twitter",17
"isn't",0.05,0,"twitter",20
"#corona",0.0667,0,"twitter",15
"can't",0.0625,0,"twitter",16
"haven't",0.0417,0,"twitter",24
"Corona.",0.125,0,"twitter",8
"can't",0.0526,0,"twitter",19
"won't",0.0714,0,"twitter",14
"Corona",0.0435,0,"twitter",23
"Corona.",0.125,0,"twitter",8
"#corona",0.0625,0,"twitter",16
"can't",0.0625,0,"twitter",16
"aren't",0.0588,0,"twitter",17
"corona",0.1111,0,"twitter",9
"won't",0.0833,0,"twitter",12
"can't|can't",0.0952,0,"twitter",21
"#Corona",0.0833,0,"twitter",12
"#Corona",0.0625,0,"twitter",16
"Corona",0.0833,0,"twitter",12
"Isn't",0.0833,0,"twitter",12
"corona",0.0476,0,"twitter",21
"corona",0.0556,0,"twitter",18
"corona |#Corona",0.1176,0,"twitter",17
"won't",0.0526,0,"twitter",19
"corona",0.0769,0,"twitter",13
"isn't",0.0526,0,"twitter",19
"#Corona",0.0769,0,"twitter",13
"GONNA",0.0625,0,"twitter",16
"Isn't",0.0556,0,"twitter",18
"isn't",0.1111,0,"twitter",9
"hasn't",0.0556,0,"twitter",18
"Corona",0.0909,0,"twitter",11
"won't",0.0435,0,"twitter",23
"isn't",0.0435,0,"twitter",23
"Corona",0.0667,0,"twitter",15
"can't",0.0556,0,"twitter",18
"can't",0.0625,0,"twitter",16
"isn't",0.0588,0,"twitter",17
"Can't|Haven't",0.0952,0,"twitter",21
"Can't",0.0769,0,"twitter",13
"can't",0.0769,0,"twitter",13
"gonna",0.0526,0,"twitter",19
"#Corona",0.0769,0,"twitter",13
"#Corona",0.0769,0,"twitter",13
"aren't",0.0625,0,"twitter",16
"""CORONA",0.0417,0,"twitter",24
"Shouldn't",0.0476,0,"twitter",21
"aren't",0.0476,0,"twitter",21
"won't",0.05,0,"twitter",20
"hasn't",0.0556,0,"twitter",18
"won't",0.0455,0,"twitter",22
"#Corona",0.0667,0,"twitter",15
"gonna",0.0588,0,"twitter",17
"Corona?",0.0455,0,"twitter",22
"Isn't",0.0625,0,"twitter",16
"Isn't",0.0476,0,"twitter",21
"corona",0.0833,0,"twitter",12
"corona",0.0909,0,"twitter",11
"haven't",0.0476,0,"twitter",21
"corona.",0.0833,0,"twitter",12
"gonna",0.0435,0,"twitter",23
"isn't",0.0833,0,"twitter",12
"aren't",0.0556,0,"twitter",18
"Corona",0.0909,0,"twitter",11
"haven't",0.0357,0,"twitter",28
"gonna",0.0435,0,"twitter",23
"#Corona",0.0588,0,"twitter",17
"won't",0.0625,0,"twitter",16
"corona",0.0476,0,"twitter",21
"hasn't",0.0667,0,"twitter",15
"corona",0.0556,0,"twitter",18
"#Corona…",0.0526,0,"twitter",19
"corona",0.0769,0,"twitter",13
"#corona",0.0769,0,"twitter",13
"hasn't| corona…",0.1,0,"twitter",20
"hasn't",0.1111,0,"twitter",9
"isn't",0.0435,0,"twitter",23
"#Corona",0.0833,0,"twitter",12
"#Corona",0.0833,0,"twitter",12
"'rona",0.0455,0,"twitter",22
"Rona!",0.0625,0,"twitter",16
"can't",0.0667,0,"twitter",15
"gonna",0.1667,0,"twitter",6
"won't",0.0476,0,"twitter",21
"can't",0.0455,0,"twitter",22
"gonna | gonna",0.087,0,"twitter",23
"isn't",0.05,0,"twitter",20
"'rona",0.0909,0,"twitter",11
"won't",0.0667,0,"twitter",15
"#Corona",0.0667,0,"twitter",15
"CAN'T",0.0769,0,"twitter",13
"isn't",0.0556,0,"twitter",18
"isn't",0.0556,0,"twitter",18
"#corona",0.0714,0,"twitter",14
"Can't",0.1667,0,"twitter",6
"Corona",0.1,0,"twitter",10
"isn't",0.0556,0,"twitter",18
"aren't",0.0909,0,"twitter",11
"isn't",0.0625,0,"twitter",16
"can't",0.05,0,"twitter",20
"corona",0.0588,0,"twitter",17
"can't",0.0435,0,"twitter",23
"can't",0.05,0,"twitter",20
"can't|Can't",0.1667,0,"twitter",12
"CAN'T",0.0588,0,"twitter",17
"gonna",0.0385,0,"twitter",26
"isn't",0.0417,0,"twitter",24
"#Corona",0.0667,0,"twitter",15
"haven't",0.0385,0,"twitter",26
"Corona",0.0769,0,"twitter",13
"Corona",0.0769,0,"twitter",13
"#Corona",0.0667,0,"twitter",15
"can't",0.0588,0,"twitter",17
"Can't",0.0455,0,"twitter",22
"‘rona",0.0769,0,"twitter",13
"gonna",0.0526,0,"twitter",19
"gonna",0.0625,0,"twitter",16
"Can't",0.0526,0,"twitter",19
"haven't",0.0526,0,"twitter",19
"Shouldn't",0.0526,0,"twitter",19
"gonna |#Corona",0.1,0,"twitter",20
"#corona",0.05,0,"twitter",20
"can't",0.0588,0,"twitter",17
"can't",0.0625,0,"twitter",16
"isn't",0.1111,0,"twitter",9
"won't",0.0556,0,"twitter",18
"can't",0.0588,0,"twitter",17
"can't",0.0588,0,"twitter",17
"isn't",0.0435,0,"twitter",23
"gonna",0.0417,0,"twitter",24
"isn't",0.0769,0,"twitter",13
"gonna",0.0476,0,"twitter",21
"Can't",0.0588,0,"twitter",17
"#Corona",0.125,0,"twitter",8
"gonna",0.0435,0,"twitter",23
"haven't",0.0526,0,"twitter",19
"haven't",0.0625,0,"twitter",16
"can't",0.0526,0,"twitter",19
"shouldn't",0.05,0,"twitter",20
"#Corona",0.0909,0,"twitter",11
"can't",0.0588,0,"twitter",17
"#corona",0.0769,0,"twitter",13
"can't",0.0556,0,"twitter",18
"won't",0.0526,0,"twitter",19
"gonna",0.0588,0,"twitter",17
"can't",0.0435,0,"twitter",23
"Gonna",0.0526,0,"twitter",19
"Can't",0.0476,0,"twitter",21
"gonna",0.1111,0,"twitter",9
"#Corona",0.0769,0,"twitter",13
"won't",0.0526,0,"twitter",19
"gonna",0.0417,0,"twitter",24
"isn't",0.0833,0,"twitter",12
"can't",0.0455,0,"twitter",22
"#Corona",0.0769,0,"twitter",13
"can't",0.0476,0,"twitter",21
"#corona",0.0526,0,"twitter",19
"#corona",0.0769,0,"twitter",13
"isn't",0.0714,0,"twitter",14
"isn't",0.0455,0,"twitter",22
"gonna",0.0455,0,"twitter",22
"can't",0.0417,0,"twitter",24
"can't",0.0476,0,"twitter",21
"haven't",0.0526,0,"twitter",19
"Corona",0.0455,0,"twitter",22
"#Corona",0.125,0,"twitter",8
"can't",0.0625,0,"twitter",16
"can't",0.0435,0,"twitter",23
"aren't",0.0435,0,"twitter",23
"aren't",0.05,0,"twitter",20
"aren't",0.0556,0,"twitter",18
"isn't",0.0556,0,"twitter",18
"isn't",0.05,0,"twitter",20
"corona",0.0526,0,"twitter",19
"gonna",0.0625,0,"twitter",16
"#corona",0.0769,0,"twitter",13
"won't",0.05,0,"twitter",20
"#Corona",0.0714,0,"twitter",14
"corona…",0.0435,0,"twitter",23
"can't",0.04,0,"twitter",25
"rona.",0.125,0,"twitter",8
"won't",0.0526,0,"twitter",19
"CAN'T",0.0556,0,"twitter",18
"gimme",0.05,0,"twitter",20
"aren't",0.0455,0,"twitter",22
"won't",0.0556,0,"twitter",18
"aren't",0.1111,0,"twitter",9
"Corona",0.0769,0,"twitter",13
"corona",0.0476,0,"twitter",21
"can't",0.0556,0,"twitter",18
"corona",0.0588,0,"twitter",17
"hasn't",0.0556,0,"twitter",18
"can't",0.05,0,"twitter",20
"can't",0.0455,0,"twitter",22
"won't",0.0526,0,"twitter",19
"can't",0.0588,0,"twitter",17
"haven't",0.0476,0,"twitter",21
"won't",0.0556,0,"twitter",18
"can't",0.0714,0,"twitter",14
"corona",0.05,0,"twitter",20
"can't",0.0526,0,"twitter",19
"can't",0.0526,0,"twitter",19
"gonna | gonna",0.125,0,"twitter",16
"can't",0.0476,0,"twitter",21
"aren't",0.0625,0,"twitter",16
"can't",0.0417,0,"twitter",24
"#corona",0.0526,0,"twitter",19
"won't",0.0476,0,"twitter",21
"corona",0.0588,0,"twitter",17
"isn't",0.0909,0,"twitter",11
"can't",0.0455,0,"twitter",22
"can't",0.0455,0,"twitter",22
"isn't",0.05,0,"twitter",20
"can't",0.0417,0,"twitter",24
"Corona | corona",0.1,0,"twitter",20
"#Corona…",0.0588,0,"twitter",17
"Corona.",0.05,0,"twitter",20
"aren't",0.0556,0,"twitter",18
"haven't",0.0556,0,"twitter",18
"gonna",0.0435,0,"twitter",23
"gonna",0.0455,0,"twitter",22
"won't",0.0556,0,"twitter",18
"gonna",0.0667,0,"twitter",15
"#Corona",0.0714,0,"twitter",14
"‘Rona!",0.0625,0,"twitter",16
"gonna",0.125,0,"twitter",8
"Can't",0.0417,0,"twitter",24
"can't",0.0455,0,"twitter",22
"haven't",0.0588,0,"twitter",17
"gonna",0.0909,0,"twitter",11
"can't",0.0833,0,"twitter",12
"#Corona",0.0909,0,"twitter",11
"#Corona",0.0833,0,"twitter",12
"‘Rona!",0.0435,0,"twitter",23
"haven't",0.0476,0,"twitter",21
"can't",0.0435,0,"twitter",23
"isn't",0.0455,0,"twitter",22
"corona",0.05,0,"twitter",20
"Shouldn't",0.0556,0,"twitter",18
"haven't",0.0556,0,"twitter",18
"corona",0.0455,0,"twitter",22
"won't",0.0667,0,"twitter",15
"Isn't",0.0667,0,"twitter",15
"Corona.",0.0526,0,"twitter",19
"#Corona",0.0667,0,"twitter",15
"Corona",0.05,0,"twitter",20
"#Corona",0.0667,0,"twitter",15
"Isn't",0.0556,0,"twitter",18
"Shouldn't",0.0714,0,"twitter",14
"#corona",0.0833,0,"twitter",12
"aren't",0.0667,0,"twitter",15
"gonna",0.0435,0,"twitter",23
"can't",0.0455,0,"twitter",22
"gonna",0.05,0,"twitter",20
"Corona",0.0588,0,"twitter",17
"aren't",0.05,0,"twitter",20
"gonna",0.0435,0,"twitter",23
"isn't",0.0476,0,"twitter",21
"#Corona",0.0909,0,"twitter",11
"corona",0.0588,0,"twitter",17
"Corona",0.0588,0,"twitter",17
"can't",0.0526,0,"twitter",19
"Corona",0.0476,0,"twitter",21
"can't",0.0769,0,"twitter",13
"gonna",0.0455,0,"twitter",22
"isn't",0.0556,0,"twitter",18
"can't",0.0417,0,"twitter",24
"Hasn't",0.0667,0,"twitter",15
"Corona",0.0588,0,"twitter",17
"rona",0.0417,0,"twitter",24
"can't",0.05,0,"twitter",20
"gonna",0.0556,0,"twitter",18
"Can't",0.0714,0,"twitter",14
"can't",0.0625,0,"twitter",16
"aren't",0.0526,0,"twitter",19
"gonna",0.0909,0,"twitter",11
"isn't",0.0588,0,"twitter",17
"Corona",0.0714,0,"twitter",14
"can't",0.0556,0,"twitter",18
"#Corona",0.0667,0,"twitter",15
"Won't",0.0476,0,"twitter",21
"won't",0.0435,0,"twitter",23
"isn't",0.0588,0,"twitter",17
"aren't",0.0476,0,"twitter",21
"won't",0.0714,0,"twitter",14
"can't",0.1,0,"twitter",10
"#Corona",0.0714,0,"twitter",14
"can't",0.0714,0,"twitter",14
"gonna",0.0435,0,"twitter",23
"can't",0.05,0,"twitter",20
"can't",0.05,0,"twitter",20
"#corona…",0.0588,0,"twitter",17
"corona",0.0769,0,"twitter",13
"can't",0.0556,0,"twitter",18
"hasn't",0.0556,0,"twitter",18
"haven't",0.0625,0,"twitter",16
"aren't",0.0588,0,"twitter",17
"corona",0.0833,0,"twitter",12
"won't",0.0417,0,"twitter",24
"gonna",0.0625,0,"twitter",16
"#Corona…",0.0667,0,"twitter",15
"haven't",0.04,0,"twitter",25
"can't",0.0556,0,"twitter",18
"gonna",0.0476,0,"twitter",21
"Rona",0.05,0,"twitter",20
"gonna",0.0455,0,"twitter",22
"#corona",0.0625,0,"twitter",16
"corona",0.0476,0,"twitter",21
"gonna",0.0769,0,"twitter",13
"#Corona…",0.0588,0,"twitter",17
"#Corona",0.1,0,"twitter",10
"Isn't",0.0556,0,"twitter",18
"aren't",0.0476,0,"twitter",21
"can't",0.0588,0,"twitter",17
"isn't",0.1,0,"twitter",10
"Corona",0.0556,0,"twitter",18
"aren't",0.0476,0,"twitter",21
"isn't",0.0455,0,"twitter",22
"can't",0.05,0,"twitter",20
"haven't",0.0417,0,"twitter",24
"haven't",0.0588,0,"twitter",17
"corona",0.0714,0,"twitter",14
"can't",0.0455,0,"twitter",22
"won't| corona",0.1111,0,"twitter",18
"#Corona",0.0588,0,"twitter",17
"can't",0.0909,0,"twitter",11
"Corona",0.05,0,"twitter",20
"Isn't",0.0714,0,"twitter",14
"gonna",0.0526,0,"twitter",19
"Can't",0.05,0,"twitter",20
"Haven't",0.1111,0,"twitter",9
"can't",0.0556,0,"twitter",18
"can't",0.0526,0,"twitter",19
"corona",0.0435,0,"twitter",23
"Can't",0.04,0,"twitter",25
"#corona",0.1,0,"twitter",10
"#corona",0.1,0,"twitter",10
"isn't",0.0556,0,"twitter",18
"can't",0.0667,0,"twitter",15
"hasn't",0.0667,0,"twitter",15
"Corona",0.0476,0,"twitter",21
"Corona",0.0556,0,"twitter",18
"Corona",0.05,0,"twitter",20
"Corona",0.05,0,"twitter",20
"Corona",0.05,0,"twitter",20
"Corona",0.0435,0,"twitter",23
"Can't",0.0526,0,"twitter",19
"hasn't",0.0526,0,"twitter",19
"Can't",0.0526,0,"twitter",19
"CORONA",0.125,0,"twitter",8
"isn't",0.0556,0,"twitter",18
"gonna",0.037,0,"twitter",27
"aren't",0.0417,0,"twitter",24
"Isn't",0.0526,0,"twitter",19
"Can't",0.0556,0,"twitter",18
"haven't",0.0417,0,"twitter",24
"can't",0.0455,0,"twitter",22
"isn't",0.0526,0,"twitter",19
"haven't",0.05,0,"twitter",20
"Can't",0.05,0,"twitter",20
"can't",0.0526,0,"twitter",19
"corona",0.0455,0,"twitter",22
"can't",0.0526,0,"twitter",19
"won't",0.0588,0,"twitter",17
"can't",0.0588,0,"twitter",17
"haven't",0.0588,0,"twitter",17
"can't|can't",0.1,0,"twitter",20
"#Corona",0.0625,0,"twitter",16
"won't",0.05,0,"twitter",20
"shouldn't",0.0455,0,"twitter",22
"can't",0.0625,0,"twitter",16
"#corona",0.0556,0,"twitter",18
"won't",0.0385,0,"twitter",26
"gonna",0.0909,0,"twitter",11
"Gonna",0.0476,0,"twitter",21
"haven't",0.0435,0,"twitter",23
"gonna",0.0435,0,"twitter",23
"hasn't",0.0417,0,"twitter",24
"gonna",0.05,0,"twitter",20
"#Corona",0.0588,0,"twitter",17
"Hasn't",0.0526,0,"twitter",19
"Corona",0.0714,0,"twitter",14
"Isn't",0.05,0,"twitter",20
"isn't",0.0556,0,"twitter",18
"won't",0.0476,0,"twitter",21
"can't",0.0588,0,"twitter",17
"can't",0.0526,0,"twitter",19
"can't",0.0625,0,"twitter",16
"can't",0.0526,0,"twitter",19
"aren't",0.0588,0,"twitter",17
"#Corona…",0.1111,0,"twitter",9
"Corona",0.0435,0,"twitter",23
"corona",0.0435,0,"twitter",23
"gonna",0.0476,0,"twitter",21
"#corona…",0.0556,0,"twitter",18
"haven't",0.0476,0,"twitter",21
"gimme",0.0526,0,"twitter",19
"aren't",0.0476,0,"twitter",21
"shouldn't",0.05,0,"twitter",20
"rona",0.0714,0,"twitter",14
"Gonna",0.05,0,"twitter",20
"isn't",0.0588,0,"twitter",17
"gonna",0.04,0,"twitter",25
"CORONA,",0.0476,0,"twitter",21
"won't",0.0909,0,"twitter",11
"can't",0.0435,0,"twitter",23
"can't|#Corona",0.0909,0,"twitter",22
"Isn't",0.1,0,"twitter",10
"corona",0.0476,0,"twitter",21
"haven't",0.0588,0,"twitter",17
"aren't",0.0455,0,"twitter",22
"shouldn't",0.0417,0,"twitter",24
"corona",0.125,0,"twitter",8
"can't",0.0556,0,"twitter",18
"#Corona",0.1,0,"twitter",10
"can't",0.0526,0,"twitter",19
"corona",0.0588,0,"twitter",17
"can't",0.0526,0,"twitter",19
"can't",0.0588,0,"twitter",17
"can't",0.0526,0,"twitter",19
"can't",0.0455,0,"twitter",22
"gonna",0.0526,0,"twitter",19
"gonna",0.0417,0,"twitter",24
"isn't",0.05,0,"twitter",20
"corona…",0.05,0,"twitter",20
"#corona",0.0833,0,"twitter",12
"gonna",0.1111,0,"twitter",9
"#Corona…",0.0588,0,"twitter",17
"#corona",0.0909,0,"twitter",11
"gonna",0.0556,0,"twitter",18
"'rona.",0.0556,0,"twitter",18
"hasn't",0.0455,0,"twitter",22
"corona",0.0588,0,"twitter",17
"isn't",0.05,0,"twitter",20
"#corona…",0.0625,0,"twitter",16
"haven't",0.0526,0,"twitter",19
"can't",0.05,0,"twitter",20
"isn't",0.0625,0,"twitter",16
"gonna",0.0417,0,"twitter",24
"won't",0.0435,0,"twitter",23
"can't",0.0714,0,"twitter",14
"Corona",0.0435,0,"twitter",23
"gimme | gimme!",0.087,0,"twitter",23
"can't",0.0588,0,"twitter",17
"
Gonna",0.05,0,"twitter",20
"hasn't",0.0417,0,"twitter",24
"isn't",0.0417,0,"twitter",24
"hasn't",0.0526,0,"twitter",19
"#Corona",0.0556,0,"twitter",18
"can't",0.0526,0,"twitter",19
"gonna",0.0476,0,"twitter",21
"can't",0.0588,0,"twitter",17
"#corona",0.0909,0,"twitter",11
"CORONA",0.0625,0,"twitter",16
"can't",0.0455,0,"twitter",22
"won't",0.0455,0,"twitter",22
"corona",0.05,0,"twitter",20
"corona",0.0476,0,"twitter",21
"Can't",0.0625,0,"twitter",16
"Corona",0.0714,0,"twitter",14
"#Corona…",0.0556,0,"twitter",18
"#Corona",0.0769,0,"twitter",13
"won't",0.0714,0,"twitter",14
"gonna",0.0667,0,"twitter",15
"aren't",0.0556,0,"twitter",18
"isn't",0.1111,0,"twitter",9
"haven't",0.0588,0,"twitter",17
"isn't",0.0476,0,"twitter",21
"haven't",0.0476,0,"twitter",21
"isn't",0.0526,0,"twitter",19
"won't",0.0526,0,"twitter",19
"can't",0.0526,0,"twitter",19
"won't",0.05,0,"twitter",20
"can't",0.05,0,"twitter",20
"corona",0.05,0,"twitter",20
"aren't",0.0667,0,"twitter",15
"#Corona",0.0588,0,"twitter",17
"can't",0.0476,0,"twitter",21
",corona",0.0476,0,"twitter",21
"#Corona",0.0625,0,"twitter",16
"won't",0.05,0,"twitter",20
"corona!",0.0476,0,"twitter",21
"#CORONA",0.0526,0,"twitter",19
"can't",0.0435,0,"twitter",23
"corona | corona?",0.2222,0,"twitter",9
"aren't",0.0588,0,"twitter",17
"aren't",0.0455,0,"twitter",22
"aren't",0.0769,0,"twitter",13
"gonna",0.0476,0,"twitter",21
"can't",0.0588,0,"twitter",17
"can't",0.0526,0,"twitter",19
"isn't",0.0455,0,"twitter",22
"Can't",0.0476,0,"twitter",21
"aren't",0.0714,0,"twitter",14
"isn't",0.0556,0,"twitter",18
"Can't",0.05,0,"twitter",20
"can't",0.0455,0,"twitter",22
"gonna",0.04,0,"twitter",25
"can't",0.0417,0,"twitter",24
"won't",0.0714,0,"twitter",14
"can't",0.0588,0,"twitter",17
"can't",0.0625,0,"twitter",16
"haven't",0.0455,0,"twitter",22
"won't",0.0556,0,"twitter",18
"can't",0.0526,0,"twitter",19
"Can't",0.0833,0,"twitter",12
"Can't",0.0385,0,"twitter",26
"can't",0.0417,0,"twitter",24
"aren't",0.0476,0,"twitter",21
"gonna",0.0455,0,"twitter",22
"can't",0.0455,0,"twitter",22
"can't",0.05,0,"twitter",20
"#Corona",0.125,0,"twitter",8
"#corona",0.1,0,"twitter",10
"isn't",0.0769,0,"twitter",13
"isn't",0.0667,0,"twitter",15
"@Rona3",0.1429,0,"twitter",7
"Haven't",0.0435,0,"twitter",23
"gonna",0.0455,0,"twitter",22
"shouldn't",0.05,0,"twitter",20
"Haven't",0.0526,0,"twitter",19
"haven't",0.0455,0,"twitter",22
"haven't",0.0435,0,"twitter",23
"aren't",0.0455,0,"twitter",22
"can't",0.05,0,"twitter",20
"Corona",0.0526,0,"twitter",19
"gonna",0.0476,0,"twitter",21
"can't",0.05,0,"twitter",20
"Corona",0.0667,0,"twitter",15
"gonna",0.0455,0,"twitter",22
"Aren't",0.0556,0,"twitter",18
"can't",0.0476,0,"twitter",21
"can't",0.0417,0,"twitter",24
"can't",0.05,0,"twitter",20
"won't",0.0435,0,"twitter",23
"isn't",0.0526,0,"twitter",19
"won't",0.0556,0,"twitter",18
"can't",0.0714,0,"twitter",14
"Can't",0.0476,0,"twitter",21
"isn't",0.0435,0,"twitter",23
"won't",0.0588,0,"twitter",17
"shouldn't",0.0625,0,"twitter",16
"won't",0.05,0,"twitter",20
"Can't",0.0556,0,"twitter",18
"Isn't",0.05,0,"twitter",20
"shouldn't",0.0588,0,"twitter",17
"corona",0.0526,0,"twitter",19
"won't",0.0667,0,"twitter",15
"Corona
|#Corona",0.2,0,"twitter",10
"gimme,|
Gimme",0.125,0,"twitter",16
"Can't",0.0588,0,"twitter",17
"hasn't",0.0476,0,"twitter",21
"corona |#Corona",0.1538,0,"twitter",13
"corona",0.05,0,"twitter",20
"haven't",0.0588,0,"twitter",17
"can't",0.0435,0,"twitter",23
"Can't",0.0526,0,"twitter",19
"
Corona",0.1111,0,"twitter",9
"corona?",0.0417,0,"twitter",24
"#Corona",0.125,0,"twitter",8
"#corona",0.0556,0,"twitter",18
"#corona",0.0909,0,"twitter",11
"isn't",0.0625,0,"twitter",16
"#corona",0.0833,0,"twitter",12
"hasn't",0.05,0,"twitter",20
"shouldn't",0.0588,0,"twitter",17
"#Corona
",0.1111,0,"twitter",9
"corona",0.0526,0,"twitter",19
"#Corona",0.1,0,"twitter",10
"#Corona",0.0625,0,"twitter",16
"corona",0.0667,0,"twitter",15
"Corona",0.0435,0,"twitter",23
"#corona",0.0476,0,"twitter",21
"#corona…",0.0667,0,"twitter",15
"haven't",0.0476,0,"twitter",21
"aren't",0.0588,0,"twitter",17
"Shouldn't",0.05,0,"twitter",20
"#Corona",0.0714,0,"twitter",14
"hasn't",0.0588,0,"twitter",17
"corona",0.0556,0,"twitter",18
"can't",0.0588,0,"twitter",17
"corona",0.0714,0,"twitter",14
"gonna",0.0476,0,"twitter",21
"Can't",0.0526,0,"twitter",19
"isn't",0.0417,0,"twitter",24
"#corona",0.0667,0,"twitter",15
"corona",0.0556,0,"twitter",18
"
Corona",0.0625,0,"twitter",16
"haven't",0.0526,0,"twitter",19
"#Corona",0.0588,0,"twitter",17
"CORONA",0.0909,0,"twitter",11
"Corona",0.0625,0,"twitter",16
"Corona",0.0435,0,"twitter",23
"#corona",0.05,0,"twitter",20
"corona",0.0417,0,"twitter",24
"Corona",0.0526,0,"twitter",19
"shouldn't",0.0435,0,"twitter",23
"corona",0.0556,0,"twitter",18
"#Corona
",0.0909,0,"twitter",11
"corona",0.0476,0,"twitter",21
"Corona",0.0588,0,"twitter",17
"corona…",0.0476,0,"twitter",21
"#Corona",0.0714,0,"twitter",14
"corona",0.0667,0,"twitter",15
"can't",0.0667,0,"twitter",15
"corona",0.04,0,"twitter",25
"can't",0.0625,0,"twitter",16
"won't",0.0714,0,"twitter",14
"Haven't",0.0476,0,"twitter",21
"hasn't",0.0556,0,"twitter",18
"gonna",0.0714,0,"twitter",14
"corona",0.0526,0,"twitter",19
"CORONA",0.0556,0,"twitter",18
"gonna",0.0833,0,"twitter",12
"Corona
",0.0833,0,"twitter",12
"#Corona",0.1111,0,"twitter",9
"isn't",0.0526,0,"twitter",19
"WON'T",0.0588,0,"twitter",17
"#CORONA",0.0769,0,"twitter",13
"Can't",0.0417,0,"twitter",24
"corona",0.0526,0,"twitter",19
"Corona…",0.0588,0,"twitter",17
"Aren't",0.0526,0,"twitter",19
"#Corona",0.0667,0,"twitter",15
"corona
",0.1111,0,"twitter",9
"#Corona",0.0769,0,"twitter",13
"corona",0.0455,0,"twitter",22
"Can't",0.1667,0,"twitter",6
